id,name,code,census_code,block_id,district_id
446148,Bani,452176,452176,3796,417
446149,Jai Nagar,452177,452177,3796,417
446150,Jaroni,452178,452178,3796,417
446151,Labhanpura,452179,452179,3796,417
446152,Churhela,452180,452180,3796,417
446153,Barenda,452181,452181,3796,417
446154,Karua,452182,452182,3796,417
446155,Jarara,452183,452183,3796,417
446156,Jarerua,452184,452184,3796,417
446157,Lohgarh,452185,452185,3796,417
446158,Daurawali,452186,452186,3796,417
446159,Bamur Basai,452187,452187,3796,417
446160,Sherpur,452188,452188,3796,417
446161,Dhanela,452189,452189,3796,417
446162,Jakhauda,452190,452190,3796,417
446163,Pahadi,452191,452191,3796,417
446164,Sapchauli,452192,452192,3796,417
446165,Bamaur Kalan,452193,452193,3796,417
446166,Bamaur Khurd,452195,452195,3796,417
446167,Jaipur Alias Nayagaon,452196,452196,3796,417
446168,Phoolpur,452197,452197,3796,417
446169,Pamaya,452198,452198,3796,417
446170,Barekapura,452199,452199,3796,417
446171,Seva,452200,452200,3796,417
446172,Bijaypura,452201,452201,3796,417
446173,Sikraudi,452202,452202,3796,417
446174,Tighara,452203,452203,3796,417
446175,Nurabad,452204,452204,3796,417
446176,Naupura,452205,452205,3796,417
446177,Gulendra,452206,452206,3796,417
446178,Gulendri,452207,452207,3796,417
446179,Bharrad,452208,452208,3796,417
446180,Kharagpur,452209,452209,3796,417
446181,Madrai,452210,452210,3796,417
446182,Mehtoli,452211,452211,3796,417
446183,Gobra,452212,452212,3796,417
446184,Kankatpura,452213,452213,3796,417
446185,Pinawali,452214,452214,3796,417
446186,Daulsa,452215,452215,3796,417
446187,Urhana,452216,452216,3796,417
446188,Kheriya Chuneti,452217,452217,3796,417
446189,Malkhanpura,452218,452218,3796,417
446190,Kharika,452219,452219,3796,417
446191,Tikari,452220,452220,3796,417
446192,Kargawan,452221,452221,3796,417
446193,Baraipura,452222,452222,3796,417
446194,Nayagaon,452223,452223,3796,417
446195,Parauli,452224,452224,3796,417
446196,Bhakhari,452225,452225,3796,417
446197,Karaula,452226,452226,3796,417
446198,Khirawali,452227,452227,3796,417
446199,Indurakhi,452228,452228,3796,417
446200,Ransu,452229,452229,3796,417
446201,Bamhrauli,452230,452230,3796,417
446202,Bisenta,452231,452231,3796,417
446203,Ranchauli,452232,452232,3796,417
446204,Hurai,452233,452233,3796,417
446205,Pariksha,452234,452234,3796,417
446206,Chak Kishanpur,452235,452235,3796,417
446207,Ardauni,452236,452236,3796,417
446208,Udiyapura,452237,452237,3796,417
446209,Bhainsora,452238,452238,3796,417
446210,Partappura,452239,452239,3796,417
446211,Padhawali,452240,452240,3796,417
446212,Rithaura Kalan,452241,452241,3796,417
446213,Bhatpura Dang,452242,452242,3796,417
446214,Baksipura,452243,452243,3796,417
446215,Amleda,452244,452244,3796,417
446216,Gadra,452245,452245,3796,417
446217,Utila,452246,452246,3796,417
446218,Sabdalpur,452247,452247,3796,417
446219,Silgila,452248,452248,3796,417
446220,Naugaon,452249,452249,3796,417
446221,Badwari,452250,452250,3796,417
446222,Bastpur,452251,452251,3796,417
446223,Mawai,452252,452252,3796,417
446224,Nareshwar,452253,452253,3796,417
446225,Mitawali,452254,452254,3796,417
446226,Barahwali,452255,452255,3796,417
446227,Aiti,452256,452256,3796,417
446228,Gadajar,452257,452257,3796,417
446229,Piparseva,452258,452258,3796,417
446230,Morenagaon,452259,452259,3796,417
446231,Jauri,452260,452260,3796,417
446232,Bhaundari,452261,452261,3796,417
446233,Mungawali,452262,452262,3796,417
446234,Chonda,452263,452263,3796,417
446235,Sikarpur,452264,452264,3796,417
446236,Jagatpur,452265,452265,3796,417
446237,Atarsuma,452266,452266,3796,417
446238,Imliya,452267,452267,3796,417
446239,Lalaurkalan,452268,452268,3796,417
446240,Badokhar,452269,452269,3796,417
446241,Jongali (Jemati),452270,452270,3796,417
446242,Mudiya Kheda,452271,452271,3796,417
446243,Jawara Kheda,452272,452272,3796,417
446244,Jaura Khurd (Ct),452273,452273,3796,417
446245,Barred,452274,452274,3797,417
446246,Singhroli,452275,452275,3797,417
446247,Chinnoni Chambal,452276,452276,3797,417
446248,Pachokhara,452277,452277,3797,417
446249,Tindokhar,452278,452278,3797,417
446250,Brijgadhi,452279,452279,3797,417
446251,Husainpur,452280,452280,3797,417
446252,Japthap,452281,452281,3797,417
446253,Kheda Huseinpur,452282,452282,3797,417
446254,Kherli,452283,452283,3797,417
446255,Milaua,452284,452284,3797,417
446256,Kotara,452285,452285,3797,417
446257,Ranchhorpura,452286,452286,3797,417
446258,Rajauda,452287,452287,3797,417
446259,Kukroli,452288,452288,3797,417
446260,Mahdewa,452289,452289,3797,417
446261,Udaypura,452290,452290,3797,417
446262,Gujarna,452291,452291,3797,417
446263,Sujangarhi,452292,452292,3797,417
446264,Buddhgarhi,452293,452293,3797,417
446265,Tundila,452294,452294,3797,417
446266,Maddipura,452295,452295,3797,417
446267,Aharole Khas,452296,452296,3797,417
446268,Jakhoda,452297,452297,3797,417
446269,Chachedi,452298,452298,3797,417
446270,Khutiyanihar,452299,452299,3797,417
446271,Khidora,452300,452300,3797,417
446272,Saray,452301,452301,3797,417
446273,Tilawali,452302,452302,3797,417
446274,Kolhudanda,452303,452303,3797,417
446275,Birkhapura,452304,452304,3797,417
446276,Mohanpur,452305,452305,3797,417
446277,Gurja,452306,452306,3797,417
446278,Chhinwara,452307,452307,3797,417
446279,Didokhar,452308,452308,3797,417
446280,Uttampura,452309,452309,3797,417
446281,Tajpur,452310,452310,3797,417
446282,Sukhpura,452311,452311,3797,417
446283,Sarsaini,452312,452312,3797,417
446284,Tilaua,452313,452313,3797,417
446285,Kharika,452314,452314,3797,417
446286,Mahaban,452315,452315,3797,417
446287,Khitora,452316,452316,3797,417
446288,Saithri,452317,452317,3797,417
446289,Syaru,452318,452318,3797,417
446290,Badarpura,452319,452319,3797,417
446291,Chinnoni Karera,452320,452320,3797,417
446292,Pasrodi,452321,452321,3797,417
446293,Rasodhana,452322,452322,3797,417
446294,Karori,452323,452323,3797,417
446295,Bhatiyara,452324,452324,3797,417
446296,Khutiyani Behad,452325,452325,3797,417
446297,Theha Jaura,452326,452326,3797,417
446298,Sherpur,452327,452327,3797,417
446299,Mukhtyarpur,452328,452328,3797,417
446300,Budhawali,452329,452329,3797,417
446301,Jaitpur,452330,452330,3797,417
446302,Mohna,452331,452331,3797,417
446303,Baghel,452332,452332,3797,417
446304,Jalalpur,452333,452333,3797,417
446305,Bisnori,452334,452334,3797,417
446306,Simroda,452335,452335,3797,417
446307,Kaimara,452336,452336,3797,417
446308,Nimas,452337,452337,3797,417
446309,Gaipri,452338,452338,3797,417
446310,Arua,452339,452339,3794,417
446311,Kheda Sakatpur,452340,452340,3794,417
446312,Baghora Khurd,452341,452341,3794,417
446313,Baghora Kalan,452342,452342,3794,417
446314,Runipur,452343,452343,3794,417
446315,Akbarpur,452344,452344,3794,417
446316,Nidhan,452345,452345,3794,417
446317,Mai,452346,452346,3794,417
446318,Bhopatpur,452347,452347,3794,417
446319,Agarota,452348,452348,3797,417
446320,Gaipra,452349,452349,3797,417
446321,Jonara,452350,452350,3797,417
446322,Sikroda,452351,452351,3797,417
446323,Budhhera,452352,452352,3797,417
446324,Parsota,452353,452353,3797,417
446325,Narholi,452354,452354,3797,417
446326,Tiktoli Dumdar,452355,452355,3797,417
446327,Bara,452356,452356,3794,417
446328,Chanchul,452357,452357,3797,417
446329,Kunwarpur,452358,452358,3797,417
446330,Ghador,452359,452359,3797,417
446331,Kashipur,452360,452360,3794,417
446332,Chhadeh,452361,452361,3794,417
446333,Burawali,452362,452362,3794,417
446334,Majra,452363,452363,3794,417
446335,Manpur Balla,452364,452364,3794,417
446336,Narhela,452365,452365,3794,417
446337,Bara,452366,452366,3797,417
446338,Ghughas,452367,452367,3794,417
446339,Chandpur,452368,452368,3794,417
446340,Singhaura,452369,452369,3794,417
446341,Bichpuri,452370,452370,3797,417
446342,Jhond,452371,452371,3797,417
446343,Punchhari,452372,452372,3797,417
446344,Itawali,452373,452373,3794,417
446345,Thehagird,452374,452374,3794,417
446346,Kaimari,452375,452375,3794,417
446347,Purahatrariya,452376,452376,3794,417
446348,Birunga,452377,452377,3794,417
446349,Loha Basai,452378,452378,3794,417
446350,Mainabasai,452379,452379,3794,417
446351,Silrpur,452380,452380,3794,417
446352,Tiktoli Gujar,452381,452381,3794,417
446353,Bajhera,452382,452382,3794,417
446354,Ghuraiya Basai,452383,452383,3794,417
446355,Matkora Kham,452384,452384,3794,417
446356,Matkora Khalsa,452385,452385,3794,417
446357,Ata,452386,452386,3794,417
446358,Garhikheda,452387,452387,3794,417
446359,Pahawali,452388,452388,3794,417
446360,Susani,452389,452389,3794,417
446361,Nitahara,452390,452390,3794,417
446362,Shahadpur,452391,452391,3794,417
446363,Kiratpur,452392,452392,3794,417
446364,Jaraina,452393,452393,3794,417
446365,Sumawali,452394,452394,3794,417
446366,Dulheni,452395,452395,3794,417
446367,Ganeshpura,452396,452396,3794,417
446368,Badona,452397,452397,3794,417
446369,Nurpur,452398,452398,3794,417
446370,Hatharia,452399,452399,3794,417
446371,Anipur,452400,452400,3794,417
446372,Malikpur,452401,452401,3794,417
446373,Chirayatni,452402,452402,3794,417
446374,Thara,452403,452403,3794,417
446375,Dongarpur,452404,452404,3794,417
446376,Dhamkan,452405,452405,3794,417
446377,Gudha Asan,452406,452406,3794,417
446378,Prithwipura,452407,452407,3794,417
446379,Mudawali,452408,452408,3794,417
446380,Bilgaon Chaudhari,452409,452409,3794,417
446381,Mundrawaja,452410,452410,3794,417
446382,Gangolihar,452411,452411,3794,417
446383,Sakatpur,452412,452412,3794,417
446384,Chachiha,452413,452413,3794,417
446385,Birsinghpura,452414,452414,3794,417
446386,Manpur Prithvi,452415,452415,3794,417
446387,Chhera,452416,452416,3794,417
446388,Kakardha,452417,452417,3794,417
446389,Urhera,452418,452418,3794,417
446390,Imaliya,452419,452419,3794,417
446391,Urhedi,452420,452420,3794,417
446392,Jafrabad,452421,452421,3794,417
446393,Kumheri,452422,452422,3794,417
446394,Ghurra,452423,452423,3794,417
446395,Arhela,452424,452424,3794,417
446396,Kheriya,452425,452425,3794,417
446397,Nandganoli,452426,452426,3794,417
446398,Modhana Jawahar,452427,452427,3794,417
446399,Madhama Bhikham,452428,452428,3794,417
446400,Modhani Newal,452429,452429,3794,417
446401,Modhani Samant,452430,452430,3794,417
446402,Bindwa Deogarh,452431,452431,3794,417
446403,Mathurapura,452432,452432,3794,417
446404,Bawadi,452433,452433,3794,417
446405,Nandpura,452434,452434,3794,417
446406,Dadanpur,452435,452435,3794,417
446407,Gudha Chambal,452436,452436,3794,417
446408,Barhana,452437,452437,3794,417
446409,Bagchini,452438,452438,3794,417
446410,Paytha,452439,452439,3794,417
446411,Anibahadurka Pura,452440,452440,3794,417
446412,Lalbans,452441,452441,3794,417
446413,Galetha,452442,452442,3794,417
446414,Khandoli,452443,452443,3794,417
446415,Sehori,452444,452444,3794,417
446416,Nahrawali,452445,452445,3794,417
446417,Umedgarh Bansi,452446,452446,3794,417
446418,Nahardon,452447,452447,3794,417
446419,Barauli,452448,452448,3794,417
446420,Hadbansi,452449,452449,3794,417
446421,Birampura,452450,452450,3794,417
446422,Chaina,452451,452451,3794,417
446423,Santa,452452,452452,3794,417
446424,Adhannpur,452453,452453,3794,417
446425,Khaneta,452454,452454,3794,417
446426,Deori,452455,452455,3794,417
446427,Saharana,452456,452456,3794,417
446428,Maharajpur,452457,452457,3794,417
446429,Silaytha,452458,452458,3794,417
446430,Dongarpur (Jagir),452459,452459,3797,417
446431,Deogarh,452460,452460,3797,417
446432,(Ghorera)Dhorera,452461,452461,3797,417
446433,Saduapura,452462,452462,3797,417
446434,Pagara,452463,452463,3797,417
446435,Dudhari,452464,452464,3797,417
446436,Nirar,452465,452465,3797,417
446437,Baghebar,452466,452466,3797,417
446438,Bhumpura,452467,452467,3797,417
446439,Bahrai Nichali,452468,452468,3797,417
446440,Bahrai Upari,452469,452469,3797,417
446441,Karsa,452470,452470,3797,417
446442,Jajipura,452471,452471,3797,417
446443,Pahadgarh,452472,452472,3797,417
446444,Dhurkuda,452473,452473,3797,417
446445,Gopalpura,452474,452474,3797,417
446446,Kaharpura,452475,452475,3797,417
446447,Manoharpura,452476,452476,3797,417
446448,Telari,452477,452477,3797,417
446449,Ranipura,452478,452478,3797,417
446450,Rakehara,452479,452479,3797,417
446451,Bandhrai,452480,452480,3797,417
446452,Bhajje Ka Pura,452481,452481,3797,417
446453,Amrai,452482,452482,3797,417
446454,Sendai,452483,452483,3797,417
446455,Mara,452484,452484,3797,417
446456,Khadariyapura,452485,452485,3797,417
446457,Hariyapura,452486,452486,3797,417
446458,Manpur,452487,452487,3797,417
446459,Barai Kote,452488,452488,3797,417
446460,Areti,452489,452489,3797,417
446461,Jogipura,452490,452490,3797,417
446462,Jhiniya,452491,452491,3797,417
446463,Pali,452492,452492,3797,417
446464,Ratki,452493,452493,3797,417
446465,Kalakhet,452494,452494,3797,417
446466,Bhari Ka Pura,452495,452495,3797,417
446467,Ther,452496,452496,3797,417
446468,Kanhar,452497,452497,3797,417
446469,Amohi,452498,452498,3797,417
446470,Umari,452499,452499,3797,417
446471,Gurja,452500,452500,3797,417
446472,Jaderu,452501,452501,3797,417
446473,Dhumkhoh,452502,452502,3797,417
446474,Dhobini,452503,452503,3797,417
446475,Rajpur,452504,452504,3797,417
446476,Dhaundha,452505,452505,3797,417
446477,Deora,452506,452506,3797,417
446478,Baskhoh,452507,452507,3797,417
446479,Tadawali,452508,452508,3797,417
446480,Bhuri,452509,452509,3797,417
446481,Khora,452510,452510,3797,417
446482,Khori,452511,452511,3797,417
446483,Gehtoli,452512,452512,3797,417
446484,Kohera,452513,452513,3797,417
446485,Kushmani,452514,452514,3797,417
446486,Bharra,452515,452515,3797,417
446487,Bandhpura,452516,452516,3797,417
446488,Bhainsroli,452517,452517,3794,417
446489,Bagwan Ka Pura,452518,452518,3794,417
446490,Sankra,452519,452519,3794,417
446491,Alapur,452520,452520,3794,417
446492,Madhogarh,452521,452521,3795,417
446493,Simarauda Semai,452522,452522,3795,417
446494,Ancholi,452523,452523,3795,417
446495,Kheda Kalan,452524,452524,3795,417
446496,Khedator [Khera Jagir],452525,452525,3795,417
446497,Badwan,452526,452526,3795,417
446498,Semai,452527,452527,3795,417
446499,Kutrawali,452528,452528,3795,417
446500,Gulpura,452529,452529,3795,417
446501,Hatipura,452530,452530,3795,417
446502,Ludhaya,452531,452531,3795,417
446503,Jayarampura,452532,452532,3795,417
446504,Nepari,452533,452533,3795,417
446505,Kishangarhi,452534,452534,3795,417
446506,Jarena Mangarh,452535,452535,3795,417
446507,Kirawali Jadid,452536,452536,3795,417
446508,Pachekha,452537,452537,3795,417
446509,Rajpura Jagir,452538,452538,3795,417
446510,Suhas,452539,452539,3795,417
446511,Kirrayach,452540,452540,3795,417
446512,Surapura,452541,452541,3795,417
446513,Itora,452542,452542,3795,417
446514,Saipura,452543,452543,3795,417
446515,Uchad,452544,452544,3795,417
446516,Hirawali,452545,452545,3795,417
446517,Sahadpura,452546,452546,3795,417
446518,Bhilampur,452547,452547,3795,417
446519,Mahewa,452548,452548,3795,417
446520,Nayagaon Gird,452549,452549,3795,417
446521,Badhareta,452550,452550,3795,417
446522,Kolhera,452551,452551,3795,417
446523,Chouki,452552,452552,3795,417
446524,Raipur,452553,452553,3795,417
446525,Khanpura,452554,452554,3795,417
446526,Nagawani,452555,452555,3795,417
446527,Palikhani,452556,452556,3795,417
446528,Kattoli,452557,452557,3795,417
446529,Barouli,452558,452558,3795,417
446530,Mamchaun,452559,452559,3795,417
446531,Niwajit,452560,452560,3795,417
446532,Dungrawali,452561,452561,3795,417
446533,Golhari,452562,452562,3795,417
446534,Jakhouda,452563,452563,3795,417
446535,Dewari,452564,452564,3795,417
446536,Bibhuti,452565,452565,3795,417
446537,Beharara Gagir,452566,452566,3795,417
446538,Panihari,452567,452567,3795,417
446539,Khiri,452568,452568,3795,417
446540,Devkachha,452569,452569,3795,417
446541,Singacholi,452570,452570,3795,417
446542,Konda,452571,452571,3795,417
446543,Sagoria,452572,452572,3795,417
446544,Balhera,452573,452573,3795,417
446545,Bhurawali,452574,452574,3795,417
446546,Bilaua,452575,452575,3795,417
446547,Sujarama,452576,452576,3795,417
446548,Kodhera,452577,452577,3795,417
446549,Kemara Ghagh,452578,452578,3795,417
446550,Tilonjari,452579,452579,3795,417
446551,Laharra,452580,452580,3795,417
446552,Rithoniya,452581,452581,3795,417
446553,Berai Mangarh,452582,452582,3795,417
446554,Virampur Mangarh,452583,452583,3795,417
446555,Nirara,452584,452584,3795,417
446556,Bhilsaiya,452585,452585,3795,417
446557,Kailaras,452586,452586,3795,417
446558,Antari,452587,452587,3795,417
446559,Dongarpur Mangarh,452588,452588,3795,417
446560,Badagaon,452589,452589,3795,417
446561,Kurroli,452590,452590,3795,417
446562,Chamargawan,452591,452591,3795,417
446563,Kheda Mangarh,452592,452592,3795,417
446564,Bilgaon Kuari,452593,452593,3795,417
446565,Bangas,452594,452594,3795,417
446566,Nayagaon Mangarh,452595,452595,3795,417
446567,Labhakaran,452596,452596,3795,417
446568,Torika,452597,452597,3795,417
446569,Shekhpur,452598,452598,3795,417
446570,Dipera,452599,452599,3795,417
446571,Makunda,452600,452600,3795,417
446572,Syawata,452601,452601,3795,417
446573,Bastoli,452602,452602,3795,417
446574,Rijhoni,452603,452603,3795,417
446575,Gastoli,452604,452604,3795,417
446576,Chaudhera,452605,452605,3795,417
446577,Piparaua,452606,452606,3795,417
446578,Madhopura,452607,452607,3795,417
446579,Baghroli,452608,452608,3795,417
446580,Malibajana,452609,452609,3795,417
446581,Arroda,452610,452610,3795,417
446582,Damejar,452611,452611,3795,417
446583,Birawali,452612,452612,3795,417
446584,Pandoli,452613,452613,3795,417
446585,Vaman Bajana,452614,452614,3795,417
446586,Budha Sirthara,452615,452615,3795,417
446587,Falooda,452616,452616,3795,417
446588,Kirawali Mangarh,452617,452617,3795,417
446589,Barhana,452618,452618,3795,417
446590,Kisroli,452619,452619,3795,417
446591,Piproniya,452620,452620,3795,417
446592,Arrahat,452621,452621,3795,417
446593,Thathipura,452622,452622,3795,417
446594,Kotsirthara,452623,452623,3795,417
446595,Pate Ka Pura,452624,452624,3795,417
446596,Rampura Mangarh,452625,452625,3795,417
446597,Barotha,452626,452626,3799,417
446598,Kachhinda,452627,452627,3799,417
446599,Niwadi,452628,452628,3799,417
446600,Kaimara Kalan,452629,452629,3799,417
446601,Bichpuri,452630,452630,3799,417
446602,Kaimara Khurd,452631,452631,3799,417
446603,Gadula,452632,452632,3799,417
446604,Banthar,452633,452633,3799,417
446605,Gondoli,452634,452634,3799,417
446606,Manpur,452635,452635,3799,417
446607,Bawadipura,452636,452636,3799,417
446608,Chhahar,452637,452637,3799,417
446609,Baulaj,452638,452638,3799,417
446610,Khirka,452639,452639,3799,417
446611,Hakimpura,452640,452640,3799,417
446612,Jawahargarh,452641,452641,3799,417
446613,Shahpur Kalan,452642,452642,3799,417
